Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
86941,2.21758928,-0.574239918,-2.363771262,-0.905735326,0.028061973,-1.702354333,0.365249684,-0.536268434,-1.185074316,1.131636904,0.913727091,-0.439241786,-1.121762295,0.82731606,-1.148450468,0.268379507,0.391585404,-1.1880369,1.004506714,-0.095664458,0.534333685,1.52118311,-0.232409236,0.157168811,0.68587817,0.276267255,-0.107871367,-0.10152286,27,0
87008,2.189366983,-1.482837085,-0.796360247,-1.625528658,-1.24341969,-0.345884079,-1.176483123,-0.116668671,-1.472632156,1.680243865,0.593835076,0.316340877,1.312657846,-0.486575746,-0.851348219,-0.308174821,0.108390172,0.357362169,0.136400537,-0.29808925,-0.091081507,0.210324108,0.167113679,-0.388908247,-0.236519875,-0.178641247,0.019592513,-0.052516679,50,0
87202,-0.419820174,-1.155978008,-2.092515502,2.78675033,0.736296592,-0.167291966,1.600027463,-0.117426851,-0.796953814,-0.133950251,1.033032012,-0.284367998,-1.20827981,-0.429211904,0.24894536,-0.92892153,1.679985519,1.315338866,2.226160656,1.275358027,0.480639718,0.533516931,1.284645406,0.51613127,-0.6029411,-0.30502369,-0.021363145,0.129096386,451.27,1
87292,-0.36588305,0.480499352,1.434046817,-0.675660973,0.194099943,0.048092315,0.382557084,0.048191092,0.145924745,-0.863340502,-1.049464736,0.593191371,1.377587423,-0.618563186,-0.169563065,0.254108456,-0.674313228,0.062697724,-0.326882991,0.069852969,0.274326762,0.907479004,-0.13096048,0.825012417,-0.371941747,0.485285097,0.129457702,0.177673014,29.9,0
87529,-0.330104303,1.080564919,-0.18318825,-0.748107493,0.377393548,-0.557817962,0.590165616,0.378376284,-0.543119885,-0.495795052,0.482085872,1.21210352,0.634657219,0.493111882,-1.13632499,0.235622753,-0.588299586,-0.26724963,0.247386463,-0.082563016,-0.172169902,-0.458323345,0.085813182,-0.387856648,-0.443781031,0.146642777,0.122502267,0.022774206,9.72,0
87595,1.54044516,-1.682159438,-3.198655463,-0.4245764,0.24262326,-0.812110557,0.938336284,-0.558796563,-1.288739883,1.053985765,-0.331101074,-0.211487924,-0.508248603,1.049188073,-0.892264524,-1.716271483,-0.37607546,1.58551204,-0.112367723,0.140945416,0.106006174,0.016280809,-0.560170202,-0.96172813,0.44509306,1.024556969,-0.204091492,-0.046899448,394,0
87721,-2.234446413,-1.355778478,0.799759867,0.603422317,3.428640395,-1.968229694,-0.69519722,0.093286455,-0.690447671,-0.857390571,-0.421532141,0.26257658,0.900062679,-0.914153563,0.651764692,-0.328662227,0.962661293,-0.133065552,1.131303718,0.856457661,-0.129106024,-1.060718975,0.200540432,0.540133806,0.508319795,0.477021342,-0.085929789,0.134357159,1.29,0
87728,-0.012133445,0.491156991,0.394328109,-0.848531077,0.666595166,-1.037509018,1.092453192,-0.342779297,-0.292565842,-0.102501582,0.709829252,-0.232270908,-1.395015309,0.600371322,-0.404307983,0.125344117,-0.824861763,0.479218186,-0.066018592,-0.121478824,0.349388767,1.124686451,-0.190381692,0.120388168,-0.752239585,0.602781849,-0.044496861,-0.029664158,9.9,0
87731,-0.958245529,-1.883385721,-0.802967574,0.528451327,1.430947805,-1.806664353,0.518090044,-0.588386277,-0.912742594,1.212604398,-1.414853481,-0.893794422,-0.820612613,0.41863524,-0.174760354,-2.074869704,-0.227504737,1.312142122,-0.984428679,-0.36718873,0.016051136,0.503480704,0.630860716,-0.082283487,-1.69473727,-0.831066648,0.003360722,0.480472783,173.08,0
87802,-1.210582958,-0.88392304,0.085169848,-0.082607327,2.955752782,-1.913757383,0.104787501,-0.242374849,0.108290882,-1.001131769,-0.534723467,0.218603417,0.473424497,-1.26938129,-0.015168229,-0.03355768,0.389021003,0.050992463,-0.080754806,0.485356493,-0.170043298,-0.797626824,0.260313695,0.526648681,-0.015327286,-0.670105285,-0.170377879,-0.110969631,9.99,0
87883,-1.360292634,-0.45806897,-0.700403918,2.737229172,-1.005105974,2.891399364,5.802537353,-1.933197352,-1.017717143,1.987861863,0.504116141,-0.863430853,-0.184450076,-1.016915535,-1.559410198,1.154312686,-2.043857668,-0.151698807,-0.943513535,-1.493401375,-0.936989532,-0.053811586,0.580105894,0.216927302,0.15164293,-0.332114569,-0.469800302,-1.495005897,829.41,1
87887,-1.409600436,1.414130465,-0.026338192,-2.731298694,0.465504655,-0.900015009,0.802323598,0.422217329,-0.004585865,-0.674633986,0.781745228,1.006611579,-0.044016112,0.506975719,-1.178868578,0.540902578,-0.890249246,-0.352530663,-0.600944428,0.093138673,-0.247839745,-0.725695655,-0.028970307,0.76653281,0.022189648,0.326105628,0.305376327,0.220258205,1,0
88443,1.995756846,0.047671054,-1.743957679,1.21732509,0.509548369,-0.668981072,0.444882101,-0.171248931,0.182175183,0.466878514,0.186799021,0.138052116,-1.730897378,0.999035183,-1.036150825,-0.378758845,-0.41422764,0.120106965,0.197410897,-0.359732794,0.067259082,0.304892357,-0.043084635,-0.429117036,0.420718881,-0.482397734,-0.029510627,-0.077538439,14.85,0
88476,1.843212469,-0.590613332,-0.599715447,0.656413754,-0.649728066,-0.570865438,-0.289857944,-0.134477694,1.395209588,-0.237221807,-1.049816744,0.672191068,0.187838274,-0.203533866,-0.136952641,-0.406565536,-0.194096308,-0.119562088,-0.120768791,-0.090149376,0.246749013,0.906861271,-0.026669666,0.043356619,0.089663848,-0.117579566,0.01934404,-0.033603695,80.42,0
88509,-1.068852812,0.874604463,1.060945614,-0.468421155,-0.672429701,-1.250734827,0.29700049,0.087211715,-0.00531946,-0.664104632,-0.075405612,1.379769519,1.593253346,-0.206377986,-0.261747418,0.165159347,-0.265540336,-0.824543921,-0.545826976,-0.32924301,0.003536209,-0.028640202,0.413181299,0.969372939,-1.366169739,-0.003799103,-0.293459092,0.166722354,29.98,0
88616,-1.125563353,1.102158721,1.674491795,-1.055185869,-0.477340912,-0.679371644,0.160875101,0.50922875,0.122064129,-1.199220167,-1.039173124,-0.088052318,-0.367849098,0.27563971,0.740321023,0.459893188,-0.440986769,0.076197317,-0.147174922,-0.066665669,-0.154768119,-0.495030705,-0.207343389,0.008294993,0.354504468,-0.128447222,0.149903394,0.062570805,1.9,0
88672,-3.859880787,2.632881312,-5.26426531,3.446113147,-0.675231057,-1.904959454,-3.291040869,-0.985766041,-1.168114167,-3.93629417,4.256564487,-6.600654481,0.005626376,-9.958530919,2.471357904,-5.70014142,-6.388092738,-1.838159301,2.993173507,-0.178626358,1.664119015,0.785075272,0.068412486,0.778960916,-0.86316592,-0.006809614,-1.06573404,1.773326446,1.18,1
88737,1.917826531,0.951966571,-2.059205513,3.833997712,1.668192191,0.769825697,0.232463057,0.107940567,-1.143645689,0.541699243,0.30197723,0.257697091,0.709147652,-2.420715975,-1.997740181,1.50669615,0.799832475,1.162764262,-1.150627357,-0.115922318,0.015255354,0.239994342,-0.111915985,-0.38057589,0.370994789,0.189116547,-0.005823281,-0.012105091,9.21,1
88790,-0.207324126,0.978445918,1.613895723,2.734085828,0.099836975,1.011610961,-0.02414461,0.367340602,-0.488594555,0.945524637,-1.888585147,-1.307342667,-1.135002952,-0.311502791,-0.370633493,1.722856529,-1.262885139,0.476229505,-1.958922612,-0.327741404,0.118870784,0.137920235,0.135712802,0.473066373,-0.763390461,-0.285525764,-0.201885807,0.034988326,29.05,0
89275,2.116158115,0.012676855,-1.516259976,0.117211974,0.6118574,-0.326456973,0.220172689,-0.277437476,0.352205725,0.020268762,-1.173011984,0.948294532,1.719088319,-0.082039192,-0.024920734,0.071256016,-0.670562979,-0.77197695,0.428714787,-0.062304543,-0.323858798,-0.773951286,0.260692222,0.072045867,-0.130689461,0.202597103,-0.067893051,-0.056333496,7.15,0
89389,2.052549958,-0.115819965,-1.243962057,0.189031996,0.143817643,-0.617130576,0.070243655,-0.156143505,0.317959689,0.243450528,0.527826046,0.957848199,0.039599112,0.448107557,-0.62307103,0.231162584,-0.710544737,-0.21606676,0.615162046,-0.199011757,-0.269020038,-0.676285152,0.269042464,-0.493296498,-0.265816623,0.208051992,-0.07536167,-0.074959847,1.98,0
89442,2.064298529,0.086242517,-3.270466674,0.10505444,3.100769483,3.028741663,0.166481569,0.582953453,-0.303801268,0.394473812,0.004599464,0.16665249,-0.300738368,1.012167441,0.602202594,-0.48485128,-0.52374882,-0.542588939,-0.507222857,-0.216847,0.116662448,0.341301533,0.029211327,0.700554065,0.51135525,-0.463072225,-0.012287648,-0.070629861,1,0
89707,-0.884689642,0.24207489,0.50438689,-1.098337055,1.732392562,-1.157874359,0.783671935,-0.141720191,-0.618557985,-0.787936854,0.550858811,1.083546055,0.958898892,0.35813923,-0.756443154,0.202103423,-1.222417178,0.545846619,-0.434784476,0.052403386,0.414701402,1.048210558,-0.386879793,-0.346809142,0.403662729,-0.217181712,0.075954896,0.134282332,0.89,0
90101,-0.50077811,1.391165685,-0.322841163,-0.565046099,0.554884849,-0.649137643,0.575658556,0.177585664,1.203949309,-0.726645623,-0.55865377,-2.034722076,2.537595267,1.616780054,-1.140858305,0.094108279,0.244520462,-0.399978788,-0.135271918,-0.001558519,-0.431470967,-0.841151275,0.052297906,-0.766400675,-0.336181412,0.152751331,0.213994327,0.075247446,8.96,0
90368,0.087880176,0.788377274,-1.54420113,-1.334704791,3.218403003,3.245216439,0.260948731,0.84084017,1.12469276,-1.174720756,1.084571664,-2.66235486,1.213012886,0.68436822,-0.580492085,0.18628134,1.084673197,-0.099314479,-0.603403005,0.023321856,-0.479764922,-1.094927602,0.14156855,0.531156742,-0.443305974,0.125412919,0.215713675,0.065773293,7.14,0
90462,-0.856632192,1.474547542,0.359122732,-0.728668428,0.629539602,-1.083826008,1.468521901,-0.87543436,2.713547273,1.410553991,0.335740644,-2.850079503,1.089331036,0.661721247,-0.914350787,-0.447414862,-0.005029443,-0.582162469,-0.422386835,0.715084021,-0.73324296,-0.824891991,0.050278307,-0.05333539,-0.341080882,0.039296457,0.240129974,-0.21813463,13.99,0
90676,-2.40558049,3.738234965,-2.317843041,1.367442441,0.394001128,1.919937985,-3.106942048,-10.76440253,3.35352486,0.369936028,0.382172177,-2.262932535,1.210604583,-1.880618705,-0.934160416,0.235476804,3.321569311,1.90627083,-0.581355691,-2.140873823,10.00599801,-2.454964095,1.684956947,0.118263083,-1.531380112,-0.695307571,-0.152501562,-0.138866256,6.99,1
90731,-0.263601818,0.894697714,-0.87624401,-0.214421908,1.541905326,-0.648319495,0.793384486,-0.478978432,1.963422015,-0.555316414,-0.373641223,-3.986210729,0.162631804,0.424874403,0.315928705,0.249419377,0.9138898,1.4145797,-0.076652046,-0.189200796,-0.02074435,0.496147106,-0.372392689,-0.131002018,-0.36313288,-0.223588954,-0.145617904,-0.048588002,24.95,0
91075,-1.855060702,1.554963607,-1.405808829,0.669327346,-0.28022952,1.178652467,-3.459979066,-2.815154953,1.242228765,-4.15635448,2.209440752,-5.122314109,0.661297106,-3.10393772,-2.410869732,-2.425015632,-3.960622689,-0.125017788,0.600397288,0.536916458,-0.095308307,0.946628918,-0.297402959,-0.368343891,0.198731156,-0.078590592,0.366709356,0.073766717,38.76,1
91189,2.081120974,-1.084817586,-0.031266773,-0.416094412,-1.159326315,0.266690653,-1.548086946,0.039911879,1.668839997,0.465737867,-0.928317512,-2.987696258,2.327711886,0.97573779,0.746659388,-0.237231305,-0.241160349,2.328680237,-1.294807146,-0.514222036,-0.315295101,-0.168095231,0.206824066,-1.129345239,-0.638123201,0.627349373,-0.011831186,-0.040765524,45.9,0
91192,0.02931982,0.954561188,0.425869847,-0.385386487,0.49470402,-0.984153546,0.925246002,-0.263854768,1.237649009,-0.795044596,0.07025583,-2.354204478,1.640878449,1.554422806,-1.092334333,-0.179551384,0.379982548,-0.560931465,-0.360433734,-0.076106009,-0.401855894,-0.734843685,0.101801218,-0.082025476,-0.525289804,0.104652449,0.221573484,0.090839885,8.99,0
91250,-1.041793847,1.808962402,1.511286191,4.914145028,0.434212127,1.680526748,-0.028560252,-0.43530241,-0.750831959,-0.32171963,2.522490549,-2.998622936,2.067317807,-1.820229187,0.098612438,1.620276791,2.897178903,2.702801912,0.656269707,0.161373824,0.508332402,-0.610287943,0.10087903,0.410959128,-0.047441378,0.305113164,0.280852177,0.116553966,136.12,0
91407,-3.951208507,2.881805182,-6.421490295,2.434181424,-1.327324538,-2.122105987,-3.22753333,-0.685560476,0.775985125,-4.723091746,4.921657447,-8.752770087,1.520197742,-8.552022732,0.351975958,-4.534029753,-6.465408634,-1.890309979,0.174840186,-0.669351429,1.410478565,0.279402821,0.570821171,0.656271015,-0.298600549,-0.407571359,-1.37870253,1.379130292,52.69,1
91502,0.007379075,2.365182529,-2.600287382,1.111601765,3.276441326,-1.776140785,2.114530881,-0.830084107,0.900489974,-3.376177067,2.05681206,-3.98425673,1.021967913,-5.967904969,-1.151608315,1.679739601,5.586114687,2.789131156,-2.241074853,-0.006388497,-0.563944162,-0.902099515,-0.404382449,-0.012943901,0.589836155,-0.734449052,-0.447529183,-0.362374775,1,1
91518,-0.12379713,1.317762058,-0.167217461,-0.280062811,0.756516857,-1.093917976,0.855852997,-0.212100208,1.390649254,-0.893113482,0.701203197,-2.426055174,1.631904372,0.362012806,-1.000996006,0.144008311,1.25323104,-0.117866356,-0.633748249,0.085203017,-0.49345892,-0.9545907,0.164992016,0.980922456,-0.453455817,0.049825707,0.306748118,0.141844009,0.89,0
91524,1.954851738,1.630056303,-4.337199681,2.378367292,2.113347861,-1.583850667,0.653745453,-0.192892012,1.217608255,-2.829098205,3.504567793,-3.91819988,-1.01579193,-4.704508705,-0.968553076,1.854771917,6.024396767,3.531250335,-1.196284776,-0.230640095,-0.474437305,-0.974624666,-0.048154504,-0.023524268,0.362192024,-0.570709267,0.02561872,0.081880389,1,1
91554,-5.100255663,3.63344238,-3.843918624,0.183208447,-1.183997376,1.602139333,-3.005953152,-8.645037802,1.285458107,-3.717481375,3.719211539,-5.034029747,0.918999158,-4.220365918,-1.050499957,-1.691045268,-2.372423207,0.450098503,0.407805061,-2.806301923,8.280439326,-2.797149541,1.090706593,-0.159259597,0.532156369,-0.497125808,0.943621625,0.553580692,261.22,1
92092,-1.108478219,3.448952572,-6.216971806,3.021051618,-0.529900932,-2.551375175,-2.001742908,1.092432374,-0.836098369,-4.095648973,2.425950716,-6.067261945,1.83243272,-3.501702516,-1.004008205,-3.501281103,-2.941876324,-1.125741062,0.373714808,-0.068598381,0.825951491,1.14416979,0.208559482,-0.295497424,-0.690232196,-0.364749076,0.22932722,0.208829892,18,1
92102,-1.66293711,3.253892424,-7.040484712,2.26645648,-4.177648913,-0.746924828,-0.248336733,1.091156516,-0.307137451,-5.567947051,2.712739404,-5.948403127,2.144726055,-4.211755924,-0.137195539,-2.63940914,-2.532355406,-0.667067027,0.626059293,-0.842178337,0.450381285,0.52116153,0.308325446,-0.318011841,-1.25536157,-0.691963404,0.264878381,-0.130444804,600.73,1
92798,1.728725731,-1.564150852,-0.668149327,-0.579597542,-1.040448987,-0.16348184,-0.856190143,-0.229150836,1.238065284,0.253196619,0.177939985,-2.612368917,3.042205963,0.78694457,-0.183865009,1.418723541,0.562405564,-0.65412232,0.080240258,0.52042968,0.383753653,0.878301654,-0.06426803,0.59181685,-0.232859712,-0.156942019,-0.054202506,-0.002297977,250,0
93599,1.98066886,-0.110910443,-0.140880043,1.51675841,-0.592436158,-0.472742326,-0.678514313,-0.048833654,2.436994407,-0.09700479,-0.377924318,-3.133987414,0.230350771,1.735710679,0.218538173,0.545343708,-0.021943877,0.85508981,-0.898016975,-0.399046675,0.043449394,0.469236588,0.154851189,-0.229699076,-0.143066572,-0.587400698,0.020933945,-0.041886055,1,0
93603,2.212955335,-0.688846901,-1.268755547,-0.688933951,-0.313614049,-0.68067106,-0.523720208,-0.270231693,1.088336597,0.392323222,-0.069579948,-3.445968643,0.780597335,1.465233048,-1.038753775,0.615296385,1.223180394,-1.545469357,0.687320089,-0.125852255,-0.199470464,-0.343354732,0.275265726,0.519242815,-0.109729647,-0.386630047,-0.067093092,-0.063095793,15.9,0
93742,-3.291125093,4.401194152,-8.394211623,4.453579569,-4.790054518,-4.240182082,-9.219000996,1.974029957,-2.912942709,-13.54016824,9.41303954,-18.04759657,-0.728186554,-15.39304483,0.349485049,-13.30388758,-21.29790578,-7.262310795,2.27422551,1.490869142,2.102343468,0.597370315,-0.328086184,0.445752402,0.585280581,-0.399005422,2.116004442,1.050743804,1,1
93776,-1.185659855,1.331113925,-0.468981295,-1.018342371,1.318752898,-0.764915363,1.800885487,0.043621973,-0.132097147,-1.593853293,1.480482658,-2.155974584,0.748102641,2.799253692,-2.050049526,-0.585524398,0.405271331,0.400597799,-0.455889001,-0.156647445,0.282076444,0.741677906,-0.593122011,0.697305358,1.684822206,0.073214301,-0.255089712,-0.065425825,84.95,0
93823,-3.821938801,5.667247309,-9.244963458,8.246146934,-4.368286087,-3.450734518,-8.427378029,2.305608505,-5.338079184,-12.01116088,8.621255081,-18.68371463,-0.962073428,-15.29765619,-2.414132123,-12.10560225,-21.33819509,-8.045435716,0.156015033,1.115246889,1.990519705,0.083353322,-0.062263553,0.390187802,0.329883884,0.098017083,1.869570163,1.000849563,75.86,1
93824,-3.632808949,5.437263362,-9.136521481,10.30722631,-5.421830295,-2.864815149,-10.63408762,3.01812658,-4.891640321,-11.23504791,8.788783667,-18.55369701,-0.339533408,-15.62318733,-0.188978574,-12.42796136,-20.15904745,-6.888891093,2.586093217,1.354064795,2.309880169,0.978660126,-0.096130144,0.432376723,-0.43562793,0.650892786,1.693607508,0.857685372,8.54,1
93834,-3.765680122,5.890735238,-10.20226763,10.25903598,-5.611448417,-3.235375579,-10.63268348,3.272716326,-5.268905243,-11.18212545,8.879475668,-18.43113103,-0.232822028,-15.0216573,0.141186253,-12.1863625,-20.16556738,-7.051651353,2.500827208,1.194137321,2.245605934,0.546320675,0.381853428,0.382024544,-0.821036495,0.39435512,1.412960993,0.782407054,0.01,1
93853,-6.185857478,7.102984922,-13.03045526,8.010823398,-7.885237361,-3.974549994,-12.22960778,4.971231702,-4.248307013,-12.9654812,8.688307992,-17.18291843,0.069576915,-14.11615601,0.959031717,-12.37533374,-18.71676451,-6.522014573,3.51795494,0.483930108,2.50277241,0.48169129,0.480957978,0.360318639,-0.293354296,-0.199193158,-0.203917328,0.398927186,44.9,1
93853,-6.185857478,7.102984922,-13.03045526,8.010823398,-7.885237361,-3.974549994,-12.22960778,4.971231702,-4.248307013,-12.9654812,8.688307992,-17.18291843,0.069576915,-14.11615601,0.959031717,-12.37533374,-18.71676451,-6.522014573,3.51795494,0.483930108,2.50277241,0.48169129,0.480957978,0.360318639,-0.293354296,-0.199193158,-0.203917328,0.398927186,44.9,1
93853,-5.839191619,7.151532354,-12.81676008,7.031114765,-9.651272168,-2.938427258,-11.54320717,4.843626532,-3.494275725,-13.32078887,8.460244449,-17.00328945,0.101556615,-14.09445166,0.747030766,-12.66169572,-18.91249382,-6.626974845,4.008920742,0.055683881,2.462055911,1.054865184,0.530480596,0.472669814,-0.275997968,0.282435025,0.10488602,0.254417097,316.06,1
93853,-5.839191619,7.151532354,-12.81676008,7.031114765,-9.651272168,-2.938427258,-11.54320717,4.843626532,-3.494275725,-13.32078887,8.460244449,-17.00328945,0.101556615,-14.09445166,0.747030766,-12.66169572,-18.91249382,-6.626974845,4.008920742,0.055683881,2.462055911,1.054865184,0.530480596,0.472669814,-0.275997968,0.282435025,0.10488602,0.254417097,316.06,1
93856,-6.750508516,5.367416051,-10.05463495,9.064477918,-7.968118084,-2.263798414,-10.31756618,4.237665731,-5.324108806,-11.09239237,7.154082842,-17.15040525,-0.095399228,-11.03011036,-1.959054555,-12.44856234,-22.66790541,-9.264608733,1.982356317,-0.081219892,1.909032018,-0.348739731,0.425000563,0.67490867,-0.784208393,-0.247422103,1.159581374,0.197817875,209.65,1
93860,-10.85028159,6.727465688,-16.76058341,8.425831679,-10.25269687,-4.192171044,-14.07708601,7.168287933,-3.683242174,-15.23996196,8.030708408,-16.06030576,0.270529742,-14.95298104,-0.241094884,-11.86673064,-15.48698992,-5.748651557,4.130031427,-0.646818273,2.541636947,0.135534921,-1.023966892,0.406264526,0.106592779,-0.026232389,-1.464630024,-0.41168182,78,1
93860,-10.85028159,6.727465688,-16.76058341,8.425831679,-10.25269687,-4.192171044,-14.07708601,7.168287933,-3.683242174,-15.23996196,8.030708408,-16.06030576,0.270529742,-14.95298104,-0.241094884,-11.86673064,-15.48698992,-5.748651557,4.130031427,-0.646818273,2.541636947,0.135534921,-1.023966892,0.406264526,0.106592779,-0.026232389,-1.464630024,-0.41168182,78,1
93860,-10.63237491,7.251936229,-17.68107182,8.204144406,-10.16659075,-4.51034377,-12.98160616,6.783588798,-4.659329584,-14.92465477,8.389142335,-16.46550394,0.33851696,-14.2244036,0.556584473,-11.68399804,-15.84161598,-5.753199753,3.813040793,-0.810146482,2.715357044,0.69560269,-1.138122067,0.459442242,0.386337323,0.522438449,-1.416603737,-0.488307036,188.52,1
93860,-10.63237491,7.251936229,-17.68107182,8.204144406,-10.16659075,-4.51034377,-12.98160616,6.783588798,-4.659329584,-14.92465477,8.389142335,-16.46550394,0.33851696,-14.2244036,0.556584473,-11.68399804,-15.84161598,-5.753199753,3.813040793,-0.810146482,2.715357044,0.69560269,-1.138122067,0.459442242,0.386337323,0.522438449,-1.416603737,-0.488307036,188.52,1
93879,-13.08651942,7.352148339,-18.25657611,10.64850545,-11.73147645,-3.659167406,-14.87365796,8.810472675,-5.418204072,-13.20257715,6.357227363,-15.53161118,0.659694875,-11.4123296,-2.447576074,-9.833743021,-18.17461743,-7.269904593,0.623796612,-1.376298409,2.761157059,-0.26616181,-0.412860725,0.519952216,-0.74390896,-0.167808225,-2.498300252,-0.711066152,30.31,1
93879,-13.08651942,7.352148339,-18.25657611,10.64850545,-11.73147645,-3.659167406,-14.87365796,8.810472675,-5.418204072,-13.20257715,6.357227363,-15.53161118,0.659694875,-11.4123296,-2.447576074,-9.833743021,-18.17461743,-7.269904593,0.623796612,-1.376298409,2.761157059,-0.26616181,-0.412860725,0.519952216,-0.74390896,-0.167808225,-2.498300252,-0.711066152,30.31,1
93879,-12.83363142,7.508789806,-20.49195221,7.465779992,-11.57530371,-5.140999477,-14.0205637,8.332120471,-4.337712531,-15.56379134,7.610819788,-15.59232322,0.504789055,-13.2478886,-0.79652603,-10.34232836,-16.04452434,-5.882135938,1.573697896,-1.378923224,2.966842404,0.615344322,-0.766494757,0.431261005,-0.104974995,-0.010091327,-2.40081135,-0.7205566,104.03,1
93879,-12.83363142,7.508789806,-20.49195221,7.465779992,-11.57530371,-5.140999477,-14.0205637,8.332120471,-4.337712531,-15.56379134,7.610819788,-15.59232322,0.504789055,-13.2478886,-0.79652603,-10.34232836,-16.04452434,-5.882135938,1.573697896,-1.378923224,2.966842404,0.615344322,-0.766494757,0.431261005,-0.104974995,-0.010091327,-2.40081135,-0.7205566,104.03,1
93888,-10.04063146,6.139182715,-12.97297189,7.740555445,-8.684704528,-3.837429167,-11.9077019,5.833273001,-5.731054244,-12.43894491,6.989885613,-16.21861039,0.253303366,-8.728645065,-0.147529091,-14.12985452,-20.68502755,-8.484449057,4.851255137,-0.082275225,2.823431432,1.153005013,-0.56734285,0.843011622,0.549937645,0.113891876,-0.307375,0.061630641,1,1
93897,-10.30081976,6.483094588,-15.07636272,6.554191153,-8.880251722,-4.47167242,-14.9006886,3.840170238,-4.358441422,-14.53316169,7.58874088,-15.83571881,0.135035383,-11.56700592,-0.077026912,-11.46742974,-19.17299636,-6.969856384,2.211755833,0.113244363,1.508748425,1.041642099,-0.682789603,0.573543946,-1.602388974,-0.393520821,-0.468892516,0.10592016,1,1
93904,-11.32063311,7.191950143,-13.17908255,9.099551882,-10.09474888,-2.44011507,-14.1843373,4.452502934,-6.241960003,-12.61816269,6.057319305,-15.71760665,0.11781741,-8.653743357,-2.502553776,-11.23136445,-21.58515214,-9.090892061,1.171188733,-0.180934725,1.082235328,-0.3505625,0.483043946,0.661132921,-0.396521512,-0.413315388,-0.997547798,-0.235035883,37.93,1
93920,-12.38104821,8.213022153,-16.96252965,7.116090598,-9.772826359,-3.666835648,-16.14736337,2.078705953,-4.250656834,-16.74604411,7.425800963,-15.5648376,-0.42633842,-14.02953767,-1.68188923,-11.13376098,-15.83358888,-5.748532938,2.271081507,0.5377949,0.167703335,1.503413334,-0.767755382,0.371951476,-1.415639479,-0.51702216,-0.434620523,0.292721057,97,1
93965,-11.39772672,7.763953046,-18.57230746,6.711855252,-10.1742156,-4.395918331,-15.89378824,2.083012582,-4.98883718,-15.34609885,7.093182073,-14.97975476,-0.148288045,-9.935679582,-1.16199939,-11.64683383,-18.38385246,-7.402730804,1.94169681,0.20887913,0.339007373,1.342922614,0.239217367,0.534644166,-0.174964906,-0.500240427,-1.722060267,-0.574339363,11.4,1
94141,-13.51207372,8.215176737,-16.58260573,6.20736889,-11.31847152,-2.997206988,-17.64047041,0.040349075,-5.620232189,-15.12375218,5.934657343,-14.17503016,-0.169044492,-6.552553684,-1.570007233,-12.17255302,-20.16454223,-8.668815197,2.550870344,0.694574465,-0.907905601,1.514028276,-0.141879203,0.789185966,-0.031342768,-0.255056582,-1.865830889,-0.442204312,45.48,1
94362,-26.45774465,16.4974719,-30.17731746,8.904156771,-17.89259969,-1.227903881,-31.19732855,-11.43892041,-9.462572605,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-2.400246492,-6.80988994,-12.46231495,-5.501050784,-0.567939573,2.812241109,-8.755698321,3.460893345,0.896537504,0.254835537,-0.738096559,-0.966564234,-7.263482146,-1.324884307,1,1
94362,-26.45774465,16.4974719,-30.17731746,8.904156771,-17.89259969,-1.227903881,-31.19732855,-11.43892041,-9.462572605,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-2.400246492,-6.80988994,-12.46231495,-5.501050784,-0.567939573,2.812241109,-8.755698321,3.460893345,0.896537504,0.254835537,-0.738096559,-0.966564234,-7.263482146,-1.324884307,1,1
94362,-26.45774465,16.4974719,-30.17731746,8.904156771,-17.89259969,-1.227903881,-31.19732855,-11.43892041,-9.462572605,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-2.400246492,-6.80988994,-12.46231495,-5.501050784,-0.567939573,2.812241109,-8.755698321,3.460893345,0.896537504,0.254835537,-0.738096559,-0.966564234,-7.263482146,-1.324884307,1,1
94362,-26.45774465,16.4974719,-30.17731746,8.904156771,-17.89259969,-1.227903881,-31.19732855,-11.43892041,-9.462572605,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-2.400246492,-6.80988994,-12.46231495,-5.501050784,-0.567939573,2.812241109,-8.755698321,3.460893345,0.896537504,0.254835537,-0.738096559,-0.966564234,-7.263482146,-1.324884307,1,1
94364,-15.19206401,10.43252768,-19.62951525,8.046075046,-12.83816662,-1.875858746,-21.35973828,-3.717849527,-5.969781749,-17.14151364,5.902399755,-13.58014726,-0.451406899,-8.334762587,-2.025144687,-10.19633369,-17.27098517,-7.079095779,1.517695331,1.657476184,-3.474096503,1.765445513,1.701256782,0.381586805,-1.413417487,-1.023077894,-2.634761292,-0.463930546,1,1
94625,1.707856937,0.024880791,-0.488140039,3.787548155,1.139451485,2.914672622,-0.743357878,0.699135879,1.008470647,0.912806096,0.765354142,-2.043868387,1.001547339,1.322887254,-2.720076962,-0.153429555,0.752610596,-0.755785824,-1.912562634,-0.368014255,0.010865192,0.548257832,0.091218295,-1.00795946,-0.082182818,0.179709189,0.007737719,-0.06884131,33.76,1
